prompt_id,input_tokens,output_tokens,runtime_seconds,energy_joules,tin_tout
6489,14,64,2.1128480434417725,345.14300000000003,896
6490,14,64,1.8581383228302,294.801,896
6491,16,66,1.9141137599945068,311.36799999999994,1056
6492,10,60,1.9075698852539065,277.5975,600
6493,14,63,2.1498794555664062,384.539,882
6494,15,65,2.2169015407562256,323.048,975
6495,11,61,2.328611373901367,344.726,671
6496,11,61,2.204196691513061,335.8535,671
6497,15,65,2.182677984237671,400.04750000000007,975
6498,10,60,2.043149948120117,315.8355,600
6499,11,61,1.9073400497436523,272.245,671
6500,11,61,1.9328081607818604,248.301,671
6501,9,59,2.0210299491882324,331.318,531
6502,17,67,1.946477651596069,259.84700000000004,1139
6503,15,65,1.946583271026612,292.1655,975
6504,13,63,1.6032743453979492,293.3815,819
6505,9,59,1.8823394775390625,279.609,531
6506,18,68,2.140044450759888,328.398,1224
6507,17,67,2.1894185543060303,325.6605,1139
6508,17,67,1.95002555847168,269.72349999999994,1139
6509,13,63,1.9480698108673096,250.923,819
6510,12,62,2.0277559757232666,339.5565,744
6511,12,62,2.405855655670166,333.465,744
6512,14,64,2.039848804473877,356.666,896
6513,18,68,2.1361618041992188,347.9885,1224
6514,11,61,1.8033761978149407,268.8485,671
6515,12,62,1.8615422248840328,247.8105,744
6516,12,62,2.125159978866577,336.2545,744
6517,18,68,2.149231672286988,350.6805,1224
6518,10,60,2.180531740188598,422.904,600
6519,12,62,1.971296787261963,284.85900000000004,744
6520,14,64,1.9058187007904053,277.51250000000005,896
6521,8,58,2.0014872550964355,267.5595,464
6522,18,68,1.8078548908233645,242.9875,1224
6523,15,65,1.8042457103729248,239.209,975
6524,17,67,1.988593816757202,290.094,1139
6525,12,62,1.598235845565796,245.07450000000003,744
6526,22,72,1.9553771018981927,259.3295,1584
6527,18,68,2.095404148101806,404.18500000000006,1224
6528,19,69,2.4360997676849365,334.643,1311
6529,15,65,2.212120056152344,337.84399999999994,975
6530,24,74,2.136345624923706,305.473,1776
6531,14,45,0.8967242240905762,166.84449999999998,630
6532,11,61,2.4221746921539307,351.89,671
6533,18,68,2.090287685394287,340.673,1224
6534,14,64,1.9161829948425293,266.06600000000003,896
6535,13,63,1.9029927253723145,253.0695,819
6536,11,61,2.110137462615967,374.82,671
6537,15,65,2.2346675395965576,376.633,975
6538,11,61,1.9697999954223635,267.074,671
6539,10,60,2.041080951690674,399.091,600
6540,11,61,1.8870396614074707,299.38300000000004,671
6541,11,61,1.9258809089660645,259.525,671
6542,13,63,2.15071702003479,327.83950000000004,819
6543,13,63,2.116716146469116,358.918,819
6544,15,65,1.490002155303955,227.5975,975
6545,9,59,1.962064266204834,277.735,531
6546,17,67,1.9341843128204343,288.3095,1139
6547,17,67,1.8882944583892824,290.015,1139
6548,9,59,1.846973180770874,258.6925,531
6549,13,63,1.9100210666656487,249.34750000000005,819
6550,12,62,2.411518096923828,401.9415,744
6551,26,76,2.243899345397949,358.1915,1976
6552,12,62,2.2180700302124023,306.505,744
6553,15,50,1.3669397830963137,188.951,750
6554,11,61,2.048523664474488,330.7105,671
6555,12,62,2.025596141815185,328.4595,744
6556,12,62,2.163203716278076,379.713,744
6557,13,63,2.1396312713623047,343.8735,819
6558,17,59,2.1195180416107178,350.498,1003
6559,14,64,1.8800475597381592,229.4535,896
6560,12,62,1.982297658920288,310.022,744
6561,11,61,1.8628251552581787,285.2105,671
6562,20,70,2.072310447692871,321.15149999999994,1400
6563,13,63,1.8765485286712649,291.2465,819
6564,15,65,2.219438076019287,343.21900000000005,975
6565,9,52,1.814469337463379,278.3985,468
6566,16,66,1.935130834579468,298.6105,1056
6567,13,49,1.5414366722106934,267.243,637
6568,12,62,2.355098485946656,360.1225,744
6569,12,62,2.068354368209839,423.007,744
6570,13,63,2.138073444366455,356.445,819
6571,8,56,1.7360162734985352,269.6785,448
6572,13,63,1.9282145500183103,306.3475,819
6573,19,69,2.051608324050904,357.3885,1311
6574,12,62,2.1407816410064697,370.6855,744
6575,15,65,2.086876630783081,398.0125,975
6576,13,63,2.18552041053772,327.7305,819
6577,9,59,2.2515170574188232,337.964,531
6578,11,61,2.2370498180389404,382.421,671
6579,14,64,2.0079171657562256,315.0495,896
6580,16,66,1.8081810474395752,259.44100000000003,1056
6581,14,64,1.852407932281494,356.3235,896
6582,9,59,2.321746826171875,357.096,531
6583,14,64,2.2253732681274414,358.28150000000005,896
6584,14,64,2.124750852584839,366.516,896
6585,13,63,1.9616665840148928,284.534,819
6586,12,62,2.293436050415039,394.5525,744
6587,18,68,1.9919219017028809,289.5285,1224
6588,12,62,2.2242534160614014,301.697,744
6589,25,75,2.154674768447876,368.7265,1875
6590,10,60,2.195808172225952,322.84400000000005,600
6591,14,64,2.005277633666992,262.65000000000003,896
6592,12,62,2.0201451778411865,339.023,744
6593,15,65,1.722062349319458,373.817,975
6594,17,67,1.903865098953247,278.4845,1139
6595,32,82,2.201126337051392,383.6355,2624
6596,9,59,2.254530906677246,359.413,531
6597,9,59,2.241699695587158,347.64649999999995,531
6598,15,65,2.021989345550537,335.869,975
6599,14,64,1.717787742614746,308.262,896
6600,14,64,2.2159903049468994,363.5775,896
6601,11,61,2.4158377647399902,333.91,671
6602,15,65,2.122227907180786,343.5725,975
6603,17,67,2.0063412189483643,290.901,1139
6604,12,59,1.7731988430023191,306.0915,708
6605,16,66,1.7855486869812012,323.0095,1056
6606,13,63,2.1008362770080566,318.8505,819
6607,19,69,1.80331826210022,280.1255,1311
6608,16,66,1.800310134887695,280.45950000000005,1056
6609,12,62,2.292020559310913,358.248,744
6610,15,65,2.239177703857422,358.2575,975
6611,16,66,2.05627965927124,358.631,1056
6612,10,60,1.961558818817139,282.8685,600
6613,14,64,1.923074722290039,271.091,896
6614,16,66,2.139282703399658,378.0855,1056
6615,15,65,2.088918209075928,378.3825,975
6616,13,63,1.921435594558716,344.9355,819
6617,20,67,1.70857572555542,269.488,1340
6618,22,72,1.930771827697754,323.2665,1584
6619,12,62,2.416989326477051,342.7195,744
6620,15,65,2.165026903152466,331.054,975
6621,10,60,2.084167957305908,304.0915,600
6622,11,61,1.7876853942871094,306.11650000000003,671
6623,11,61,1.9331622123718264,298.0355,671
6624,28,78,1.907126426696777,292.5325,2184
6625,22,72,2.1681833267211914,368.805,1584
6626,18,68,1.9618151187896729,276.38699999999994,1224
6627,10,60,1.8324720859527588,274.485,600
6628,12,38,1.0280201435089111,192.6155,456
6629,19,69,2.064674139022827,360.8725,1311
6630,18,68,1.983644962310791,303.5305,1224
6631,11,61,1.5028111934661863,230.1165,671
6632,19,69,1.930891036987305,276.9295,1311
6633,9,59,2.0499701499938965,348.058,531
6634,13,63,2.374894380569458,336.414,819
6635,23,73,2.2373080253601074,354.8865,1679
6636,9,54,2.0532851219177246,361.006,486
6637,16,66,1.8332712650299072,303.594,1056
6638,19,69,1.959742784500122,248.3975,1311
6639,15,65,2.117326021194458,304.514,975
6640,12,62,2.449448108673096,327.8645,744
6641,14,64,2.1783599853515625,333.9685,896
6642,11,61,2.04113507270813,354.1315,671
6643,11,61,2.26879358291626,333.5725,671
6644,19,69,2.031910419464112,313.8735,1311
6645,18,68,2.140474796295166,320.187,1224
6646,13,63,2.206584930419922,360.8315,819
6647,22,72,2.2429728507995605,317.6665,1584
6648,15,65,2.0407373905181885,317.863,975
6649,15,65,1.7792375087738037,300.087,975
6650,29,79,2.2161598205566406,360.9995,2291
6651,16,66,2.359031915664673,348.93600000000004,1056
6652,19,56,1.4539949893951416,231.896,1064
6653,27,77,2.0884804725646973,337.10900000000004,2079
6654,19,69,2.283808708190918,337.191,1311
6655,18,68,1.6825504302978516,269.6165,1224
6656,8,58,1.8989770412445068,287.778,464
6657,8,58,1.865084171295166,295.7205,464
6658,16,66,1.9456324577331543,289.453,1056
6659,8,58,1.91000771522522,286.817,464
6660,15,65,1.9335582256317136,277.1395,975
6661,15,65,2.1994495391845703,416.9495,975
6662,9,59,2.2296502590179443,332.7065,531
6663,18,68,2.2107183933258057,348.364,1224
6664,17,67,2.065333366394043,314.7065,1139
6665,14,64,2.1714928150177,334.28450000000004,896
6666,12,62,2.165996789932251,343.0635,744
6667,9,59,1.8787436485290527,322.839,531
6668,11,61,1.923819780349732,289.4675,671
6669,23,73,2.407884120941162,351.753,1679
6670,13,63,2.345664024353028,384.0235,819
6671,12,62,1.918107271194458,251.758,744
6672,12,62,1.8467090129852293,278.466,744
6673,15,65,1.871248722076416,344.37800000000004,975
6674,11,61,1.9568564891815183,267.725,671
6675,18,68,2.065229892730713,340.18850000000003,1224
6676,15,65,2.221220731735229,341.72950000000003,975
6677,19,69,2.100805759429932,341.914,1311
6678,11,61,2.1143927574157715,332.9895,671
6679,16,66,2.225083112716675,407.3335,1056
6680,10,60,2.1702568531036377,346.794,600
6681,13,63,2.029392957687378,365.016,819
6682,11,61,2.1420106887817383,284.9715,671
6683,33,83,2.421186208724976,310.039,2739
6684,12,62,2.107043981552124,356.432,744
6685,22,72,1.7800469398498535,293.6825,1584
6686,14,64,2.385707139968872,359.1775,896
6687,12,62,2.427274227142334,361.803,744
6688,19,69,2.1955533027648926,358.039,1311
6689,18,68,2.002283811569214,295.25750000000005,1224
6690,17,67,1.973860025405884,288.2925,1139
6691,7,57,1.903169631958008,357.857,399
6692,14,64,2.0316741466522217,372.326,896
6693,10,60,2.32442569732666,343.0545,600
6694,14,64,2.333364725112915,333.7805,896
6695,11,61,2.0912084579467773,296.1115,671
6696,18,68,1.795148849487305,281.754,1224
6697,9,59,1.986661672592163,362.4525,531
6698,18,68,2.3322737216949463,316.33950000000004,1224
6699,9,59,2.2512447834014893,315.0565,531
6700,10,60,1.829583644866944,295.9805,600
6701,15,65,1.6768503189086914,307.0845,975
6702,16,66,1.9759440422058103,284.872,1056
6703,15,65,2.294079542160034,313.58050000000003,975
6704,9,59,1.9467885494232176,263.7045,531
6705,14,64,1.986208200454712,241.6905,896
6706,15,65,1.822546005249024,249.3255,975
6707,12,62,1.7820196151733398,323.178,744
6708,13,43,1.1159846782684326,201.18,559
6709,18,68,1.9086499214172363,295.891,1224
6710,16,66,1.9157946109771729,287.183,1056
6711,17,67,1.90816593170166,316.962,1139
6712,12,62,1.9634230136871336,262.0915,744
6713,15,65,2.044365644454956,304.22950000000003,975
6714,9,59,2.156831741333008,327.9705,531
6715,13,63,2.115148067474365,410.0665,819
6716,22,72,2.0194244384765625,365.5805,1584
6717,16,66,2.062385082244873,356.9915,1056
6718,19,69,2.144219398498535,348.5335,1311
6719,17,66,2.346822500228882,375.142,1122
6720,15,65,1.882719039916992,307.862,975
6721,14,64,1.8494822978973389,296.966,896
6722,13,47,1.2782268524169922,197.279,611
6723,9,59,2.418798923492432,322.65250000000003,531
6724,29,79,2.037593126296997,346.861,2291
6725,12,62,2.315312385559082,313.47700000000003,744
6726,17,67,1.873135328292847,302.319,1139
6727,10,60,2.1197197437286377,348.10900000000004,600
6728,14,64,1.938305616378784,264.8915,896
6729,12,62,2.110508918762207,342.51500000000004,744
6730,9,59,2.458333969116211,340.1905,531
6731,14,64,2.219642162322998,313.944,896
6732,8,58,1.7888844013214111,307.224,464
6733,11,61,2.149676561355591,326.856,671
6734,14,64,1.815388441085816,243.646,896
6735,22,72,1.968466758728028,282.7145,1584
6736,19,69,2.111992835998535,318.34099999999995,1311
6737,10,60,2.3715739250183105,332.299,600
6738,10,60,1.9563164710998533,292.048,600
6739,10,60,2.3165717124938965,341.07300000000004,600
6740,12,62,1.8849308490753167,262.33,744
6741,13,63,1.9074809551239007,286.726,819
6742,12,62,1.8017001152038568,266.88199999999995,744
6743,13,63,2.0024566650390625,277.876,819
6744,6,56,2.0878467559814453,408.1465,336
6745,12,62,2.224995374679565,360.476,744
6746,9,59,2.288569211959839,337.607,531
6747,18,68,2.3285820484161377,293.3625,1224
6748,14,64,1.82552456855774,303.35,896
6749,12,62,2.1110780239105225,363.4955,744
6750,23,73,2.1657443046569824,355.091,1679
6751,15,65,2.3085219860076904,365.2485,975
6752,15,65,1.926084995269776,288.744,975
6753,14,64,2.17008900642395,300.654,896
6754,16,66,2.040804386138916,271.4985,1056
6755,12,62,2.2025904655456543,355.14,744
6756,13,63,1.909448385238648,283.833,819
6757,13,63,1.825677394866944,288.574,819
6758,27,77,1.908490896224976,267.0685,2079
6759,18,68,1.811426877975464,292.13300000000004,1224
6760,12,62,1.85210919380188,315.53700000000003,744
6761,16,66,2.187811851501465,315.3175,1056
6762,11,61,2.142220973968506,349.4785,671
6763,16,43,1.2554636001586914,200.9215,688
6764,9,59,2.02815842628479,375.6735,531
6765,10,60,2.124540090560913,336.8705,600
6766,15,65,2.439338445663452,307.99600000000004,975
6767,10,60,1.639686107635498,299.6445,600
6768,9,59,2.2365617752075195,330.60299999999995,531
6769,10,60,2.0347793102264404,340.96899999999994,600
6770,18,68,1.8715083599090576,291.1635,1224
6771,13,63,2.073089838027954,335.2950000000001,819
6772,13,63,2.443861722946167,312.4755,819
6773,10,60,1.7861757278442385,302.7075,600
6774,9,59,1.9877128601074217,271.8005,531
6775,16,66,1.6445035934448242,293.482,1056
6776,13,63,1.995361328125,282.398,819
6777,12,62,2.267427682876587,392.3695,744
6778,23,73,2.1446373462677,331.197,1679
6779,17,67,1.8276538848876955,311.603,1139
6780,17,67,1.8133697509765625,275.2275,1139
6781,20,70,2.0503978729248047,395.956,1400
6782,9,59,2.1105852127075195,330.70450000000005,531
6783,11,61,2.387014389038086,365.046,671
6784,11,61,2.122215986251831,326.45550000000003,671
6785,14,64,2.033318042755127,312.5465,896
6786,12,62,1.8598978519439693,307.356,744
6787,13,63,2.074549674987793,431.5915,819
6788,14,64,1.971341133117676,265.453,896
6789,12,62,1.803838968276977,269.087,744
6790,10,60,2.031601667404175,342.5305,600
6791,12,62,2.0771892070770264,341.599,744
6792,15,65,1.942901611328125,273.5765,975
6793,10,60,1.9944970607757568,311.83050000000003,600
6794,7,57,1.8693926334381104,315.2575,399
6795,11,61,1.9438121318817136,271.497,671
6796,12,62,2.1703600883483887,343.6675,744
6797,10,60,2.247676134109497,336.845,600
6798,19,69,2.2610058784484863,343.771,1311
6799,14,64,1.910980224609375,324.012,896
6800,19,69,1.955161094665528,341.2805,1311
6801,12,62,2.1997220516204834,353.831,744
6802,14,64,2.4488000869750977,349.9455,896
6803,11,61,2.1902871131896973,315.974,671
6804,10,59,2.0599071979522705,353.7985,590
6805,13,63,1.882408618927002,361.6505,819
6806,14,40,1.042926788330078,180.4495,560
6807,16,66,1.9263861179351809,263.576,1056
6808,12,62,1.985200881958008,319.686,744
6809,17,67,1.839120626449585,263.0485,1139
6810,13,63,1.7811775207519531,250.552,819
6811,16,66,2.0093250274658203,269.412,1056
6812,9,59,1.976435899734497,299.274,531
6813,9,59,2.115168809890747,341.155,531
6814,19,69,1.839662313461304,304.644,1311
6815,13,63,1.945948600769043,255.3495,819
6816,8,58,1.9435508251190183,248.834,464
6817,11,61,2.091433525085449,322.158,671
6818,11,61,2.4221975803375244,365.844,671
6819,14,54,1.8496365547180176,245.023,756
6820,10,60,2.377375364303589,345.025,600
6821,10,60,2.34129285812378,341.184,600
6822,13,63,1.8835453987121584,298.384,819
6823,21,71,1.914154291152954,282.672,1491
6824,19,69,1.8592236042022705,309.1495,1311
6825,13,63,1.5542941093444824,251.6265,819
6826,9,59,1.8463318347930908,296.984,531
6827,10,60,1.8981571197509768,258.041,600
6828,12,62,2.165102481842041,323.763,744
6829,12,62,2.216174602508545,339.077,744
6830,16,66,2.341040134429932,303.35200000000003,1056
6831,10,60,1.752401351928711,312.3265,600
6832,8,58,1.870286464691162,303.0205,464
6833,8,58,1.8050343990325928,286.8665,464
6834,9,59,1.9778339862823489,318.213,531
6835,13,63,1.905510663986206,273.9565,819
6836,9,59,2.169017553329468,333.8225,531
6837,12,62,2.449876546859741,341.3705,744
6838,8,58,2.2021048069000244,337.194,464
6839,13,59,1.9861619472503664,281.688,767
6840,11,61,2.055513620376587,356.747,671
6841,11,61,2.1422698497772217,340.0165,671
6842,8,58,2.2923407554626465,342.7725,464
6843,19,69,1.9619929790496824,349.007,1311
6844,15,65,2.023590326309204,397.407,975
6845,13,63,1.904236316680908,305.116,819
6846,13,63,1.93566370010376,275.0735,819
6847,12,62,2.170436143875122,343.184,744
6848,11,61,2.2650279998779297,323.393,671
6849,20,70,2.2425224781036377,371.092,1400
6850,15,65,2.2224364280700684,314.11600000000004,975
6851,11,61,2.0745718479156494,357.42600000000004,671
6852,15,65,2.4413673877716064,327.1965,975
6853,9,59,2.250267744064331,323.07800000000003,531
6854,14,64,2.1790242195129395,338.5565,896
6855,18,68,1.7363932132720947,317.825,1224
6856,10,56,1.7821495532989502,278.045,560
6857,18,68,2.0206186771392822,348.097,1224
6858,14,64,2.092332601547241,354.1365,896
6859,9,59,2.24767541885376,352.11749999999995,531
6860,12,47,1.5726804733276367,241.6685,564
6861,11,61,2.263927459716797,416.456,671
6862,20,70,1.8733062744140625,260.0,1400
6863,11,61,1.890989065170288,269.8775,671
6864,14,64,2.029618263244629,339.206,896
6865,12,62,2.102708578109741,374.546,744
6866,9,59,2.427867889404297,331.6535,531
6867,10,60,2.277346611022949,400.649,600
6868,22,72,1.924812078475952,268.6105,1584
6869,14,64,1.9315733909606927,264.688,896
6870,16,66,1.9237420558929443,309.193,1056
6871,12,62,1.924013614654541,258.184,744
6872,10,60,2.0419750213623047,372.646,600
6873,11,61,2.4110524654388428,378.6045,671
6874,14,58,1.894348382949829,326.3285,812
6875,10,60,2.361600160598755,370.056,600
6876,12,62,2.172479152679444,357.7655,744
6877,11,61,1.781440258026123,280.24300000000005,671
6878,12,62,1.9675030708312988,313.0285,744
6879,12,62,2.0930562019348145,370.2480000000001,744
6880,10,60,1.742661714553833,259.10450000000003,600
6881,11,61,2.2209036350250244,315.7165,671
6882,18,68,2.342423439025879,326.6995,1224
6883,15,65,1.92574143409729,285.976,975
6884,13,63,1.85428786277771,303.7745,819
6885,13,48,1.366774082183838,194.9695,624
6886,16,66,2.035120248794556,379.71,1056
6887,10,60,1.9664905071258545,302.615,600
6888,19,69,2.209076166152954,334.455,1311
6889,16,66,2.2742245197296143,380.058,1056
6890,16,66,2.172816038131714,380.0385,1056
6891,12,62,1.9284284114837649,268.646,744
6892,16,53,1.3928065299987793,197.3005,848
6893,18,68,1.6768100261688232,285.045,1224
6894,13,63,2.042520046234131,367.075,819
6895,16,66,2.017420530319214,349.6985,1056
6896,20,70,2.1415553092956543,324.749,1400
6897,13,63,2.141075372695923,329.4375,819
6898,15,65,1.981318712234497,259.35450000000003,975
6899,8,58,2.0728087425231934,350.386,464
6900,16,66,1.872363328933716,295.449,1056
6901,13,63,1.9204661846160889,312.6185,819
6902,16,66,2.1409358978271484,363.051,1056
6903,10,60,1.967540979385376,277.3645,600
6904,22,72,1.9904303550720213,279.1185,1584
6905,19,69,2.170316696166992,342.508,1311
6906,21,71,1.808687448501587,246.9205,1491
6907,13,63,1.8723046779632568,286.9015,819
6908,10,60,1.7641057968139648,297.285,600
6909,11,36,1.0817697048187256,222.263,396
6910,13,63,2.015275716781616,306.943,819
